id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1381006333864861696,1381006333864861696,2021-04-11 01:09:02 Jerusalem Daylight Time,2021-04-11,01:09:02,+0300,44196397,elonmusk,Elon Musk,,Blimps rock  https://t.co/e8cu5FkNOI,en,[],[],['https://pbs.twimg.com/media/EypR8OrU8AEZxTl.jpg'],9692,7289,178969,[],[],https://twitter.com/elonmusk/status/1381006333864861696,False,,1,https://pbs.twimg.com/media/EypR8OrU8AEZxTl.jpg,,,,,,,[],,,,
1380979481309945856,1380949316215451649,2021-04-10 23:22:20 Jerusalem Daylight Time,2021-04-10,23:22:20,+0300,44196397,elonmusk,Elon Musk,,"@engineers_feed Due to lower gravity, you can travel from surface of Mars to surface of Earth fairly easily with a single stage rocket. Earth to Mars is vastly harder.",en,[],[],[],1627,1969,49836,[],[],https://twitter.com/elonmusk/status/1380979481309945856,False,,0,,,,,,,,"[{'screen_name': 'engineers_feed', 'name': 'World of Engineering', 'id': '3429950987'}]",,,,
1380971204299747328,1380873129535418369,2021-04-10 22:49:26 Jerusalem Daylight Time,2021-04-10,22:49:26,+0300,44196397,elonmusk,Elon Musk,,@DrPhiltill Good thread,en,[],[],[],199,168,4954,[],[],https://twitter.com/elonmusk/status/1380971204299747328,False,,0,,,,,,,,"[{'screen_name': 'DrPhiltill', 'name': 'Dr. Phil Metzger', 'id': '1002513128'}]",,,,
1380970491356225536,1380860614990499840,2021-04-10 22:46:36 Jerusalem Daylight Time,2021-04-10,22:46:36,+0300,44196397,elonmusk,Elon Musk,,@alexellisuk Pretty much,en,[],[],[],240,231,8782,[],[],https://twitter.com/elonmusk/status/1380970491356225536,False,,0,,,,,,,,"[{'screen_name': 'alexellisuk', 'name': 'Alex Ellis', 'id': '706910608663453698'}]",,,,
1380800869382320134,1379310700011479043,2021-04-10 11:32:35 Jerusalem Daylight Time,2021-04-10,11:32:35,+0300,44196397,elonmusk,Elon Musk,,@tesla_adri @WholeMarsBlog These things are best thought of as probabilities. There are 5 forward-facing cameras. It is highly likely that at least one of them will see multiple cars ahead.,en,[],[],[],206,115,2469,[],[],https://twitter.com/elonmusk/status/1380800869382320134,False,,0,,,,,,,,"[{'screen_name': 'tesla_adri', 'name': 'Tesla_Adri', 'id': '1321117860844965889'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380798469862957057,1379310700011479043,2021-04-10 11:23:03 Jerusalem Daylight Time,2021-04-10,11:23:03,+0300,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog Sensors are a bitstream and cameras have several orders of magnitude more bits/sec than radar (or lidar).   Radar must meaningfully increase signal/noise of bitstream to be worth complexity of integrating it.   As vision processing gets better, it just leaves radar far behind.",en,[],[],[],291,273,3499,[],[],https://twitter.com/elonmusk/status/1380798469862957057,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380796939151704071,1379310700011479043,2021-04-10 11:16:58 Jerusalem Daylight Time,2021-04-10,11:16:58,+0300,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog When radar and vision disagree, which one do you believe? Vision has much more precision, so better to double down on vision than do sensor fusion.",en,[],[],[],240,285,3512,[],[],https://twitter.com/elonmusk/status/1380796939151704071,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380789209582034944,1379310700011479043,2021-04-10 10:46:16 Jerusalem Daylight Time,2021-04-10,10:46:16,+0300,44196397,elonmusk,Elon Musk,,@WholeMarsBlog This is a major problem!,en,[],[],[],179,95,1695,[],[],https://twitter.com/elonmusk/status/1380789209582034944,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380788962558496768,1380788934905503744,2021-04-10 10:45:17 Jerusalem Daylight Time,2021-04-10,10:45:17,+0300,44196397,elonmusk,Elon Musk,,Just needs some legs,en,[],[],[],1904,1295,48166,[],[],https://twitter.com/elonmusk/status/1380788962558496768,False,,0,,,,,,,,[],,,,
1380788934905503744,1380788934905503744,2021-04-10 10:45:10 Jerusalem Daylight Time,2021-04-10,10:45:10,+0300,44196397,elonmusk,Elon Musk,,The Starship launch tower that catches the giant rocket booster is basically Mechazilla,en,[],[],[],3432,3501,83294,[],[],https://twitter.com/elonmusk/status/1380788934905503744,False,,0,,,,,,,,[],,,,
1380785053542666242,1380784868729122818,2021-04-10 10:29:45 Jerusalem Daylight Time,2021-04-10,10:29:45,+0300,44196397,elonmusk,Elon Musk,,But wait how is the core of the earth lit by the sun? Stop asking questions!!,en,[],[],[],2311,2546,69984,[],[],https://twitter.com/elonmusk/status/1380785053542666242,False,,0,,,,,,,,[],,,,
1380784868729122818,1380784868729122818,2021-04-10 10:29:01 Jerusalem Daylight Time,2021-04-10,10:29:01,+0300,44196397,elonmusk,Elon Musk,,Kong vs Godzilla has record for most meth ever consumed in a writer’s room,en,[],[],[],4207,13196,178558,[],[],https://twitter.com/elonmusk/status/1380784868729122818,False,,0,,,,,,,,[],,,,
1380783907096850433,1380419366169153537,2021-04-10 10:25:11 Jerusalem Daylight Time,2021-04-10,10:25:11,+0300,44196397,elonmusk,Elon Musk,,@itsALLrisky 💯,und,[],[],[],262,647,9043,[],[],https://twitter.com/elonmusk/status/1380783907096850433,False,,0,,,,,,,,"[{'screen_name': 'itsALLrisky', 'name': '🐶🚀🌕❗️', 'id': '1061349266545885185'}]",,,,
1380781539647053826,1380781539647053826,2021-04-10 10:15:47 Jerusalem Daylight Time,2021-04-10,10:15:47,+0300,44196397,elonmusk,Elon Musk,,… going to moon very soon,en,[],[],[],31850,45511,544858,[],[],https://twitter.com/elonmusk/status/1380781539647053826,False,,0,,,,,,,,[],,,,
1380780669895208961,1380777569964883969,2021-04-10 10:12:20 Jerusalem Daylight Time,2021-04-10,10:12:20,+0300,44196397,elonmusk,Elon Musk,,@Matsu_Kusarine @jagarikin Actually happened to me in Cyberpunk haha,en,[],[],[],146,424,10050,[],[],https://twitter.com/elonmusk/status/1380780669895208961,False,,0,,,,,,,,"[{'screen_name': 'Matsu_Kusarine', 'name': 'ラブマツ(LOVEMATSU)', 'id': '134003586'}, {'screen_name': 'jagarikin', 'name': 'じゃがりきん', 'id': '4230101712'}]",,,,
1380775355502317568,1380138845145038858,2021-04-10 09:51:12 Jerusalem Daylight Time,2021-04-10,09:51:12,+0300,44196397,elonmusk,Elon Musk,,@TimBirks1 @Erdayastronaut @SpaceX Pretty much,en,[],[],[],42,54,2119,[],[],https://twitter.com/elonmusk/status/1380775355502317568,False,,0,,,,,,,,"[{'screen_name': 'TimBirks1', 'name': 'Tim Birks', 'id': '1354490097870249988'}, {'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': '3167257102'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}]",,,,
1380773639038111751,1380772975733923841,2021-04-10 09:44:23 Jerusalem Daylight Time,2021-04-10,09:44:23,+0300,44196397,elonmusk,Elon Musk,,@memescryptor !,und,[],[],[],118,104,4178,[],[],https://twitter.com/elonmusk/status/1380773639038111751,False,,0,,,,,,,,"[{'screen_name': 'memescryptor', 'name': 'MEMESCRYPTOR', 'id': '1362784266816544773'}]",,,,
1380772975733923841,1380772975733923841,2021-04-10 09:41:45 Jerusalem Daylight Time,2021-04-10,09:41:45,+0300,44196397,elonmusk,Elon Musk,,Where is Shrek 5!?  https://t.co/PqAZ5Mg8Es,en,[],[],['https://pbs.twimg.com/media/Eyl9tBhUcAQyUJU.jpg'],4706,25208,270550,[],[],https://twitter.com/elonmusk/status/1380772975733923841,False,,1,https://pbs.twimg.com/media/Eyl9tBhUcAQyUJU.jpg,,,,,,,[],,,,
1380688750179586049,1380388899193712642,2021-04-10 04:07:04 Jerusalem Daylight Time,2021-04-10,04:07:04,+0300,44196397,elonmusk,Elon Musk,,"@AustinTeslaClub @OwenSparks_ @WholeMarsBlog Good point.   Next major software rev will do much better with automating wipers, seat heating &amp; defrost.   Probable seat settings just based on occupant mass distribution should be possible.",en,[],[],[],214,141,2576,[],[],https://twitter.com/elonmusk/status/1380688750179586049,False,,0,,,,,,,,"[{'screen_name': 'AustinTeslaClub', 'name': 'Tesla Owners of Austin', 'id': '1233929232432205827'}, {'screen_name': 'OwenSparks_', 'name': 'Owen Sparks 🌎', 'id': '829829626180599808'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380688087697612802,1380388899193712642,2021-04-10 04:04:26 Jerusalem Daylight Time,2021-04-10,04:04:26,+0300,44196397,elonmusk,Elon Musk,,@Adamklotz_ @OwenSparks_ @WholeMarsBlog Yup,und,[],[],[],62,31,1301,[],[],https://twitter.com/elonmusk/status/1380688087697612802,False,,0,,,,,,,,"[{'screen_name': 'Adamklotz_', 'name': 'Adam Klotz', 'id': '836334176517357569'}, {'screen_name': 'OwenSparks_', 'name': 'Owen Sparks 🌎', 'id': '829829626180599808'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380680228230426625,1380332424467341315,2021-04-10 03:33:12 Jerusalem Daylight Time,2021-04-10,03:33:12,+0300,44196397,elonmusk,Elon Musk,,@teslaownersSV @neuralink Turns out 🐒 love video games &amp; snacks just like us!,en,[],[],[],1010,1246,38024,[],[],https://twitter.com/elonmusk/status/1380680228230426625,False,,0,,,,,,,,"[{'screen_name': 'teslaownersSV', 'name': 'Tesla Owners of Silicon Valley', 'id': '1016059981907386368'}, {'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}]",,,,
1380647716959645700,1380647716959645700,2021-04-10 01:24:01 Jerusalem Daylight Time,2021-04-10,01:24:01,+0300,44196397,elonmusk,Elon Musk,,It’s all about the cufflinks  https://t.co/elccqC0Zuf,en,[],[],['https://pbs.twimg.com/media/EykLyAtU4AEGjqp.jpg'],5384,26667,341718,[],[],https://twitter.com/elonmusk/status/1380647716959645700,False,,1,https://pbs.twimg.com/media/EykLyAtU4AEGjqp.jpg,,,,,,,[],,,,
1380647165597339650,1380313600187719682,2021-04-10 01:21:50 Jerusalem Daylight Time,2021-04-10,01:21:50,+0300,44196397,elonmusk,Elon Musk,,@chicago_glenn I feel like this sometimes,en,[],[],[],172,71,2299,[],[],https://twitter.com/elonmusk/status/1380647165597339650,False,,0,,,,,,,,"[{'screen_name': 'chicago_glenn', 'name': 'Chicago Glenn🔋🚗🇺🇸', 'id': '924966648922157056'}]",,,,
1380606725380706304,1380388899193712642,2021-04-09 22:41:08 Jerusalem Daylight Time,2021-04-09,22:41:08,+0300,44196397,elonmusk,Elon Musk,,@OwenSparks_ @WholeMarsBlog It will,en,[],[],[],106,61,2118,[],[],https://twitter.com/elonmusk/status/1380606725380706304,False,,0,,,,,,,,"[{'screen_name': 'OwenSparks_', 'name': 'Owen Sparks 🌎', 'id': '829829626180599808'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380606694816800768,1380388899193712642,2021-04-09 22:41:01 Jerusalem Daylight Time,2021-04-09,22:41:01,+0300,44196397,elonmusk,Elon Musk,,@OwenSparks_ @WholeMarsBlog Remove,en,[],[],[],257,117,2402,[],[],https://twitter.com/elonmusk/status/1380606694816800768,False,,0,,,,,,,,"[{'screen_name': 'OwenSparks_', 'name': 'Owen Sparks 🌎', 'id': '829829626180599808'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380606296945135617,1380575287516176384,2021-04-09 22:39:26 Jerusalem Daylight Time,2021-04-09,22:39:26,+0300,44196397,elonmusk,Elon Musk,,@w00ki33 @SpaceX @SuperclusterHQ Simulation is improving rendering resolution  …,en,[],[],[],200,195,4981,[],[],https://twitter.com/elonmusk/status/1380606296945135617,False,,0,,,,,,,,"[{'screen_name': 'w00ki33', 'name': 'Pauline Acalin', 'id': '174758016'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}, {'screen_name': 'SuperclusterHQ', 'name': 'Supercluster', 'id': '1039515681983741953'}]",,,,
1380599983481577472,1380599009874743298,2021-04-09 22:14:21 Jerusalem Daylight Time,2021-04-09,22:14:21,+0300,44196397,elonmusk,Elon Musk,,@cleantechnica Congrats to NIO. That is a tough milestone.,en,[],[],[],596,1982,30287,[],[],https://twitter.com/elonmusk/status/1380599983481577472,False,,0,,,,,,,,"[{'screen_name': 'cleantechnica', 'name': 'CleanTechnica', 'id': '17060015'}]",,,,
1380599694154362882,1380388899193712642,2021-04-09 22:13:12 Jerusalem Daylight Time,2021-04-09,22:13:12,+0300,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog Almost ready with FSD Beta V9.0. Step change improvement is massive, especially for weird corner cases &amp; bad weather. Pure vision, no radar.",en,[],[],[],520,664,5338,[],[],https://twitter.com/elonmusk/status/1380599694154362882,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1380481743531089924,1380480918243090433,2021-04-09 14:24:30 Jerusalem Daylight Time,2021-04-09,14:24:30,+0300,44196397,elonmusk,Elon Musk,,Thanks to all that helped SpaceX!,en,[],[],[],1128,1011,36438,[],[],https://twitter.com/elonmusk/status/1380481743531089924,False,,0,,,,,,,,[],,,,
1380480918243090433,1380480918243090433,2021-04-09 14:21:13 Jerusalem Daylight Time,2021-04-09,14:21:13,+0300,44196397,elonmusk,Elon Musk,,Just read it. Book is accurate.,en,[],[],[],2072,3789,57884,[],[],https://twitter.com/elonmusk/status/1380480918243090433,False,https://twitter.com/sciguyspace/status/1310591955374665729,0,,,,,,,,[],,,,
1380424218261692418,1380423408542904326,2021-04-09 10:35:55 Jerusalem Daylight Time,2021-04-09,10:35:55,+0300,44196397,elonmusk,Elon Musk,,@TeslaGong Yeah,en,[],[],[],156,75,3068,[],[],https://twitter.com/elonmusk/status/1380424218261692418,False,,0,,,,,,,,"[{'screen_name': 'TeslaGong', 'name': 'Tesla in the Gong 🇦🇺🦘🤖🚕', 'id': '1008296232261783552'}]",,,,
1380424061105266695,1380372826071330817,2021-04-09 10:35:17 Jerusalem Daylight Time,2021-04-09,10:35:17,+0300,44196397,elonmusk,Elon Musk,,@mikevanbus @TrungTPhan @neuralink Pretty much,en,[],[],[],64,41,1682,[],[],https://twitter.com/elonmusk/status/1380424061105266695,False,,0,,,,,,,,"[{'screen_name': 'mikevanbus', 'name': 'mikevanbus', 'id': '1181674437986471936'}, {'screen_name': 'TrungTPhan', 'name': 'Trung Phan 🇨🇦', 'id': '945817135816654848'}, {'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}]",,,,
1380423408542904326,1380423408542904326,2021-04-09 10:32:42 Jerusalem Daylight Time,2021-04-09,10:32:42,+0300,44196397,elonmusk,Elon Musk,, https://t.co/XeQursZpvq,und,[],[],['https://pbs.twimg.com/media/Eyg_xkNU8AUlYP9.jpg'],6313,34346,344701,[],[],https://twitter.com/elonmusk/status/1380423408542904326,False,,1,https://pbs.twimg.com/media/Eyg_xkNU8AUlYP9.jpg,,,,,,,[],,,,
1380372826071330817,1380372826071330817,2021-04-09 07:11:42 Jerusalem Daylight Time,2021-04-09,07:11:42,+0300,44196397,elonmusk,Elon Musk,,Soon our monkey will be on twitch &amp; discord haha,en,[],[],[],7344,11709,228669,[],[],https://twitter.com/elonmusk/status/1380372826071330817,False,,0,,,,,,,,[],,,,
1380356292850540546,1380301143981572101,2021-04-09 06:06:00 Jerusalem Daylight Time,2021-04-09,06:06:00,+0300,44196397,elonmusk,Elon Musk,,@thenewsoncnbc @contessabrewer Good piece!,en,[],[],[],345,219,6583,[],[],https://twitter.com/elonmusk/status/1380356292850540546,False,,0,,,,,,,,"[{'screen_name': 'thenewsoncnbc', 'name': 'The News with Shepard Smith', 'id': '366629301'}, {'screen_name': 'contessabrewer', 'name': 'Contessa Brewer', 'id': '16456599'}]",,,,
1380355094848307204,1380315654524301315,2021-04-09 06:01:15 Jerusalem Daylight Time,2021-04-09,06:01:15,+0300,44196397,elonmusk,Elon Musk,,@Kyler_Knoll @neuralink Comes with wireless charging baseball cap,en,[],[],[],160,182,6106,[],[],https://twitter.com/elonmusk/status/1380355094848307204,False,,0,,,,,,,,"[{'screen_name': 'Kyler_Knoll', 'name': 'Kyler Knoll', 'id': '2273896637'}, {'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}]",,,,
1380354140241494016,1380332677421793281,2021-04-09 05:57:27 Jerusalem Daylight Time,2021-04-09,05:57:27,+0300,44196397,elonmusk,Elon Musk,,@TarekWaked @TechCrunch @etherington Pretty much 🤣🤣 Great episode!,en,[],[],[],43,71,2357,[],[],https://twitter.com/elonmusk/status/1380354140241494016,False,,0,,,,,,,,"[{'screen_name': 'TarekWaked', 'name': 'Tarek', 'id': '270618898'}, {'screen_name': 'TechCrunch', 'name': 'TechCrunch', 'id': '816653'}, {'screen_name': 'etherington', 'name': 'Darrell Etherington', 'id': '15425183'}]",,,,
1380336699847233537,1380313600187719682,2021-04-09 04:48:09 Jerusalem Daylight Time,2021-04-09,04:48:09,+0300,44196397,elonmusk,Elon Musk,,A monkey is literally playing a video game telepathically using a brain chip!!,en,[],[],[],2974,5043,80620,[],[],https://twitter.com/elonmusk/status/1380336699847233537,False,,0,,,,,,,,[],,,,
1380335069580038145,1380315654524301315,2021-04-09 04:41:40 Jerusalem Daylight Time,2021-04-09,04:41:40,+0300,44196397,elonmusk,Elon Musk,,@lexfridman @neuralink Yes,und,[],[],[],273,170,7117,[],[],https://twitter.com/elonmusk/status/1380335069580038145,False,,0,,,,,,,,"[{'screen_name': 'lexfridman', 'name': 'Lex Fridman', 'id': '427089628'}, {'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}]",,,,
1380334998524321792,1380315654524301315,2021-04-09 04:41:23 Jerusalem Daylight Time,2021-04-09,04:41:23,+0300,44196397,elonmusk,Elon Musk,,"The device is implanted flush with skull &amp; charges wirelessly, so you look &amp; feel totally normal",en,[],[],[],1827,2746,54903,[],[],https://twitter.com/elonmusk/status/1380334998524321792,False,,0,,,,,,,,[],,,,
1380334229016305666,1380315654524301315,2021-04-09 04:38:20 Jerusalem Daylight Time,2021-04-09,04:38:20,+0300,44196397,elonmusk,Elon Musk,,"@IheartTesla Absolutely doable. Possibly as soon as Neuralink device version 2, highly likely by version 3.",en,[],[],[],136,152,2706,[],[],https://twitter.com/elonmusk/status/1380334229016305666,False,,0,,,,,,,,"[{'screen_name': 'IheartTesla', 'name': '🔋I HÆRTTΞ S-L4🔋', 'id': '1045077255972671489'}]",,,,
1380316949087854595,1380315654524301315,2021-04-09 03:29:40 Jerusalem Daylight Time,2021-04-09,03:29:40,+0300,44196397,elonmusk,Elon Musk,,"Later versions will be able to shunt signals from Neuralinks in brain to Neuralinks in body motor/sensory neuron clusters, thus enabling, for example, paraplegics to walk again",en,[],[],[],2001,6127,82063,[],[],https://twitter.com/elonmusk/status/1380316949087854595,False,,0,,,,,,,,[],,,,
1380315879091544064,1380315654524301315,2021-04-09 03:25:25 Jerusalem Daylight Time,2021-04-09,03:25:25,+0300,44196397,elonmusk,Elon Musk,,@mindofkacper @neuralink Yes,und,[],[],[],153,95,4258,[],[],https://twitter.com/elonmusk/status/1380315879091544064,False,,0,,,,,,,,"[{'screen_name': 'mindofkacper', 'name': 'kacper', 'id': '1078750946254049280'}, {'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}]",,,,
1380315654524301315,1380315654524301315,2021-04-09 03:24:31 Jerusalem Daylight Time,2021-04-09,03:24:31,+0300,44196397,elonmusk,Elon Musk,,First @Neuralink product will enable someone with paralysis to use a smartphone with their mind faster than someone using thumbs,en,"[{'screen_name': 'neuralink', 'name': 'neuralink', 'id': '895332160130891776'}]",[],[],6182,20356,176537,[],[],https://twitter.com/elonmusk/status/1380315654524301315,False,,0,,,,,,,,[],,,,
1380314485324308482,1380303902139031553,2021-04-09 03:19:52 Jerusalem Daylight Time,2021-04-09,03:19:52,+0300,44196397,elonmusk,Elon Musk,,"@IheartTesla @neuralink Hopefully, later this year",en,[],[],[],204,197,4383,[],[],https://twitter.com/elonmusk/status/1380314485324308482,False,,0,,,,,,,,"[{'screen_name': 'IheartTesla', 'name': '🔋I HÆRTTΞ S-L4🔋', 'id': '1045077255972671489'}, {'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}]",,,,
1383295895043600384,1383295895043600384,2021-04-17 08:46:56 Jerusalem Daylight Time,2021-04-17,08:46:56,+0300,44196397,elonmusk,Elon Musk,,Dragon spacecraft &amp; Falcon 9 rocket  https://t.co/A6fsNlsN9z,en,[],[],['https://pbs.twimg.com/media/EzJ0Qs2VIAM8g6e.jpg'],7105,12799,175465,[],[],https://twitter.com/elonmusk/status/1383295895043600384,False,,1,https://pbs.twimg.com/media/EzJ0Qs2VIAM8g6e.jpg,,,,,,,[],,,,
1383281856984936450,1383280704042127363,2021-04-17 07:51:09 Jerusalem Daylight Time,2021-04-17,07:51:09,+0300,44196397,elonmusk,Elon Musk,,@WhatsupFranks Great progress by Tesla team,en,[],[],[],220,246,6381,[],[],https://twitter.com/elonmusk/status/1383281856984936450,False,,0,,,,,,,,"[{'screen_name': 'WhatsupFranks', 'name': 'franks&beans', 'id': '724771370131824641'}]",,,,
1383280704042127363,1383280704042127363,2021-04-17 07:46:34 Jerusalem Daylight Time,2021-04-17,07:46:34,+0300,44196397,elonmusk,Elon Musk,,"If we make life multiplanetary, there may come a day when some plants &amp; animals die out on Earth, but are still alive on Mars",en,[],[],[],11796,14939,177029,[],[],https://twitter.com/elonmusk/status/1383280704042127363,False,,0,,,,,,,,[],,,,
1383273199211667457,1383186564772077571,2021-04-17 07:16:45 Jerusalem Daylight Time,2021-04-17,07:16:45,+0300,44196397,elonmusk,Elon Musk,,@neuralink @shivon Great review! Neuralink is open to working with neuroscientists to advance the field.   Short-term goal is addressing brain &amp; spine problems.   Ultimate goal is symbiosis of human &amp; machine intelligence.,en,[],[],[],436,832,9232,[],[],https://twitter.com/elonmusk/status/1383273199211667457,False,,0,,,,,,,,"[{'screen_name': 'neuralink', 'name': 'Neuralink', 'id': '895332160130891776'}, {'screen_name': 'shivon', 'name': 'Shivon Zilis', 'id': '446719282'}]",,,,
1383233200885882885,1383233200885882885,2021-04-17 04:37:48 Jerusalem Daylight Time,2021-04-17,04:37:48,+0300,44196397,elonmusk,Elon Musk,,Everything to the moon!,en,[],[],[],25869,56100,449306,[],[],https://twitter.com/elonmusk/status/1383233200885882885,False,,0,,,,,,,,[],,,,
1383182615411232770,1383177151541743621,2021-04-17 01:16:48 Jerusalem Daylight Time,2021-04-17,01:16:48,+0300,44196397,elonmusk,Elon Musk,,We are honored to be part of the @NASAArtemis team,en,"[{'screen_name': 'nasaartemis', 'name': 'nasa’s artemis program', 'id': '632344577'}]",[],[],1950,2933,63260,[],[],https://twitter.com/elonmusk/status/1383182615411232770,False,,0,,,,,,,,[],,,,
1383177151541743621,1383177151541743621,2021-04-17 00:55:05 Jerusalem Daylight Time,2021-04-17,00:55:05,+0300,44196397,elonmusk,Elon Musk,,🚀🖤💫 NASA Rules!! 💫🖤🚀,tl,[],[],[],6792,16121,168853,[],[],https://twitter.com/elonmusk/status/1383177151541743621,False,https://twitter.com/spacex/status/1383160370248896512,0,,,,,,,,[],,,,
1383103246470811652,1284291528328790016,2021-04-16 20:01:25 Jerusalem Daylight Time,2021-04-16,20:01:25,+0300,44196397,elonmusk,Elon Musk,,👀,und,[],[],[],12428,24733,234100,[],[],https://twitter.com/elonmusk/status/1383103246470811652,False,,0,,,,,,,,[],,,,
1382879908645392384,1382879908645392384,2021-04-16 05:13:57 Jerusalem Daylight Time,2021-04-16,05:13:57,+0300,44196397,elonmusk,Elon Musk,,🎸🎸 Austin Rocks!! 🎸 🎸,en,[],[],[],10237,9394,157449,[],[],https://twitter.com/elonmusk/status/1382879908645392384,False,,0,,,,,,,,[],,,,
1382876456401833989,1382871347341168644,2021-04-16 05:00:14 Jerusalem Daylight Time,2021-04-16,05:00:14,+0300,44196397,elonmusk,Elon Musk,,@Model3Owners Same with Berlin,en,[],[],[],218,179,3850,[],[],https://twitter.com/elonmusk/status/1382876456401833989,False,,0,,,,,,,,"[{'screen_name': 'Model3Owners', 'name': 'Tesla Owners Online', 'id': '704835627183788032'}]",,,,
1382876290663927808,1382871347341168644,2021-04-16 04:59:34 Jerusalem Daylight Time,2021-04-16,04:59:34,+0300,44196397,elonmusk,Elon Musk,,"@Model3Owners Limited production of Model Y this year, high volume next year",en,[],[],[],242,218,4440,[],[],https://twitter.com/elonmusk/status/1382876290663927808,False,,0,,,,,,,,"[{'screen_name': 'Model3Owners', 'name': 'Tesla Owners Online', 'id': '704835627183788032'}]",,,,
1382874560433778695,1382871347341168644,2021-04-16 04:52:42 Jerusalem Daylight Time,2021-04-16,04:52:42,+0300,44196397,elonmusk,Elon Musk,,"@Model3Owners I was just there, driving Cybertruck around the site where it will be built!",en,[],[],[],774,807,17111,[],[],https://twitter.com/elonmusk/status/1382874560433778695,False,,0,,,,,,,,"[{'screen_name': 'Model3Owners', 'name': 'Tesla Owners Online', 'id': '704835627183788032'}]",,,,
1382858937792307202,1382858937792307202,2021-04-16 03:50:37 Jerusalem Daylight Time,2021-04-16,03:50:37,+0300,44196397,elonmusk,Elon Musk,,Make life multiplanetary! #Mars,en,[],[],[],14698,28867,310372,['mars'],[],https://twitter.com/elonmusk/status/1382858937792307202,False,,0,,,,,,,,[],,,,
1382842277719003136,1382748455341322242,2021-04-16 02:44:25 Jerusalem Daylight Time,2021-04-16,02:44:25,+0300,44196397,elonmusk,Elon Musk,,"@Erdayastronaut @thesheetztweetz Yeah, should be fully mobile later this year, so you can move it anywhere or use it on an RV or truck in motion. We need a few more satellite launches to achieve compete coverage &amp; some key software upgrades.",en,[],[],[],439,557,8032,[],[],https://twitter.com/elonmusk/status/1382842277719003136,False,,0,,,,,,,,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': '3167257102'}, {'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': '1231406720'}]",,,,
1382839546484641794,1382748455341322242,2021-04-16 02:33:34 Jerusalem Daylight Time,2021-04-16,02:33:34,+0300,44196397,elonmusk,Elon Musk,,"@thesheetztweetz This is accurate. Service uptime, bandwidth &amp; latency are improving rapidly. Probably out of beta this summer.",en,[],[],[],416,370,8205,[],[],https://twitter.com/elonmusk/status/1382839546484641794,False,,0,,,,,,,,"[{'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': '1231406720'}]",,,,
1382803612829581317,1382369145820303366,2021-04-16 00:10:47 Jerusalem Daylight Time,2021-04-16,00:10:47,+0300,44196397,elonmusk,Elon Musk,,@sadiaslayy @DogecoinBets 😮,und,[],[],[],1302,3615,40340,[],[],https://twitter.com/elonmusk/status/1382803612829581317,False,,0,,,,,,,,"[{'screen_name': 'sadiaslayy', 'name': 'Sadia', 'id': '1267327388796387328'}, {'screen_name': 'DogecoinBets', 'name': 'DogecoinBets', 'id': '1354869182765150210'}]",,,,
